328387461314473100,332.242,0
328384712994005100,151.985,0
328387248611231100,205.932,0
328383734074410100,267.002,0
428387488555725100,272.936,0
428332752807469101,233.408,0
328383417649033100,138.054,0
428386654316298100,266.296,0
328385813551814100,-1891.47,0
328279500926657101,399.077,0
428387098915124100,1085.67,0
428384117547868100,307.167,0
328335673401651101,-173.17,0
428387793914168100,217.702,0
428387885635918100,380.131,0
328221754018406101,2255.447,0
428380591983079100,-604.643,0
428383707437381100,79.16,0
428385694752023100,-423.896,0
428384006255027100,197.1,0
428387127677059100,231.866,0
428384818508944100,348.371,0
328384252138413100,-205.32,0
328387673736832100,54.824,0
328384500600130100,-351.03,0
328382164329526100,218.576,0
428382746697726100,87.421,0
328386957765492100,269.64,0
428385090929604100,49.892,0
328380622744245100,290.689,0
328384745859497100,70.748,0
428386686799355100,262.546,0
428384452513765100,364.269,0
22838592971125200,92.734,0
328323507371424101,233.408,0
12838649311402400,248.174,0
328382446529942100,292.334,0
328386337939422100,196.828,0
328386904911894100,331.851,0
328383958385000100,50.893,0
328384757401005100,188.466,0
428386058446676100,247.92,0
428386574479858100,262.546,0
428384609448594100,-205.32,0
328383148240178100,307.167,0
428386076257328100,-165.2,0
328387633125813100,1683.999,0
428381930120114100,-271.4,0
328384768393215100,38.304,0
328385720674233100,255.654,0
428384336555697100,231.866,0
428387150470375100,262.546,0
428387328488946100,247.92,0
328384728998237100,1177.37,0
328381967053729100,382.803,0
428384266650798100,262.8,0
428387503996556100,269.64,0
428385133768219102,100.784,0
428387891768409100,1649.331,0
428384241494384100,373.213,0
428385371032383100,88.85,0
428384261161548100,262.546,0
428384238140218100,255.654,0
428257308108919101,323.916,0
428386399093881100,-295.902,0
428385166172577100,227.07,0
428383642980172100,-271.4,0
428334798475357101,249.928,0
328385303989754100,142.88,0
428386270270149100,-340.26,0
328384505675511100,222.098,0
428386389519614100,201.317,0
328385127844442100,265.059,0
328387161901312100,176.407,0
328299111076712101,-234.82,0
428386256770285100,1108.756,0
428324201888711101,229.566,0
328307913033345101,188.194,0
12838203342752800,76.106,0
328387614914618101,110,0
328385202920286100,405.066,0
328385154389165100,-217.5,0
428384003620537100,819.654,0
428383534695977100,231.866,0
328384256661812100,238.96,0
328385693745616100,231.866,0
428335105423785101,178.235,0
428387164311302100,70.494,0
328385719586515100,294.723,0
328383561265943100,218.576,0
328387234460889100,88.85,0
328386847893134100,151.614,0
428387454576789100,364.046,0
328383609770153100,106.257,0
328384848311083101,438.346,0
428383561644791100,164.378,0
328384515140280100,361.13,0
428385736218466100,255.654,0
328384648493222100,243.928,0
428385409250657100,70.494,0
428383684654308100,258.456,0
428385207895978100,205.932,0
328385783345730100,175.226,0
428388093234351100,218.576,0
428388003657912100,519.883,0
328387264625868100,331.718,0
428387162520881100,247.302,0
328385922151197100,95.799,0
428383137980598100,218.576,0
328387075683845100,1003.828,0
428387801850717100,365.344,0
328384174187447100,511.567,0
428385144278958100,-205.32,0
22838765508627300,405.32,0
428388045376590100,51.748,0
428384326507813100,139.572,0
428383245439735100,88.85,0
328385839517117100,-205.32,0
428384333897089100,315.15,0
428387104918057100,212.198,0
428387059941109100,151.985,0
428384894123954100,169.514,0
328384302810708100,212.198,0
328387131828101100,166.936,0
428384769671438100,88.85,0
428384588017604100,264.043,0
428385499653633100,70.494,0
328384608027483100,187.022,0
428385502012580100,125.697,0
328386033989185100,231.866,0
328384475364733100,218.576,0
428386801807976100,45.978,0
328386524449701100,247.92,0
428384410155112100,70.494,0
428384227478085100,231.866,0
328384450489495100,70.494,0
428384133683310100,143.483,0
328385969847444100,-197.84,0
328384114470886100,315.15,0
22838467598657900,232.12,0
328384252739385101,465.873,0
428381737376436100,812.501,0
12838514323975400,-287.92,0
328383751701561100,228.536,0
428387509322501100,151.614,0
428385752835110100,231.866,0
328384172958735100,70.494,0
328385237171313100,87.421,0
328387383756186100,247.92,0
428384170207625100,252.058,0
428386854446737100,167.643,0
328387787017529100,100.784,0
428384090249083100,89.684,0
328385186551369100,218.576,0
428387088719054100,231.866,0
328335599570059101,233.408,0
328385416736842100,-205.32,0
428384200122181100,181.518,0
328383651363829100,218.83,0
428383947043647100,88.85,0
428384985937561100,-503.52,0
328387063913753100,-608.88,0
328384749666131100,157.021,0
428384205398524100,231.866,0
428385125987251100,238.96,0
328384971888483100,88.85,0
428386798126635100,88.85,0
428382266552134100,231.866,0
428387644018190100,-339.84,0
428384296115152100,222.098,0
328387169667884100,38.304,0
428385038300194100,-287.92,0
328384830138765100,88.85,0
428387621166828100,238.96,0
428384312600878100,224.589,0
328384482671480100,292.875,0
428382011979985100,-205.32,0
428385141031165100,231.866,0
328341205960894101,1051.864,0
22838432973270600,67.728,0
428385696507591100,196.828,0
328384693085325100,262.546,0
428383829396544100,659.45,0
428387279489416100,197.082,0
428384370870530100,1144.33,0
428386395377907100,218.576,0
328386178679557100,38.304,0
328384004339423101,100.784,0
328385974091022100,142.88,0
428385932309077100,151.868,0
328386854806158100,-205.32,0
428387134545014100,247.92,0
328379857226871100,238.96,0
428385992509806100,151.141,0
328387737780063100,480.887,0
328385373390601100,309.524,0
428387525199619100,307.167,0
328387187915461100,151.614,0
428387876661824100,127.064,0
328383698728407100,-197.84,0
328385677701121100,-424.15,0
328386238700544100,88.85,0
428384585710889100,187.022,0
428386860232830100,188.466,0
328385312784500100,227.07,0
428382526557980100,231.866,0
428383867694788100,105.624,0
328386823543220100,157.744,0
428386756831768100,247.92,0
328385052604507100,380.131,0
428334829621178101,141.862,0
428387654054511100,70.494,0
328384258635763100,181.518,0
328301107061641101,1510.848,0
328386104957813100,175.984,0
328385827916551100,231.866,0
328384724183680100,88.85,0
428387570663835100,231.866,0
328386852673542100,292.256,0
328387893732923100,269.64,0
428386451393578100,505.646,0
328386771274875100,196.828,0
428387805437176100,89.002,0
328381644281964100,1407.259,0
328384557459106100,-606.887,0
428382472650581100,-394.12,0
328386808761628100,127.318,0
328384941525263100,196.828,0
428384370807457100,262.546,0
328382419090639100,382.549,0
328388050809414100,157.021,0
428379737389463100,181.518,0
428385307465233100,-217.12,0
328379815611328100,-427.418,0
428383249434978100,-205.32,0
328383773838897100,-205.32,0
428382937957894100,212.198,0
428379698636913100,262.546,0
22837963794051400,263.88,0
328384051848856100,235.096,0
428386459331070100,1890.438,0
428384043619730100,205.932,0
428384553714246100,116.92,0
328341662934383101,218.353,0
328387277268516100,257.588,0
328382390635272100,262.8,0
328384270526401100,-283.2,0
328383003033806100,341.838,0
328385190487475102,245.001,0
328385281019303100,362.497,0
428287770520332101,1205.793,0
428385428069187100,204.986,0
328383369147624100,247.92,0
328387623935427100,201.317,0
428382528652954100,88.85,0
328383531601426100,231.866,0
428381983180626100,89.104,0
328384890188294100,-159.02,0
328386823738293100,256.9,0
428382302589187100,0,0
428382658180010100,269.64,0
328382476428602100,102.695,0
428384584754414100,371.266,0
328387924351651100,-155.88,0
328384161304167100,204.986,0
428382581465215100,212.198,0
428382674196520100,77.963,0
328383444456456100,-4.72,0
328383390907380100,100.784,0
328384841665928100,231.866,0
428386520743385100,-266.68,0
428387790241209100,205.932,0
328383405879834100,385.047,0
428382187574366100,156.377,0
428383940330723100,756.715,0
328380445542962100,331.718,0
328384773908628100,70.494,0
328383076293735100,231.866,0
428379773151816100,943.351,0
428387519544813100,231.866,0
328383210300283100,1106.323,0
328382887427297100,218.576,0
328386864120157100,213.348,0
428384665700132100,256.646,0
328380418687780109,164.53,0
328384122013492100,406.85,0
328351970778781102,-664.978,0
428383342447597100,60.506,0
428379675437624100,87.421,0
428386191654062100,-473.766,0
328382269404940100,218.576,0
428381586865332100,232.12,0
428382647721421100,231.866,0
328383835313603100,213.602,0
328379668151793100,87.421,0
428380366760476100,238.96,0
328385776371247100,256.646,0
428382643806043100,-197.2,0
328384759532667100,112.319,0
428387225551879100,256.646,0
428381287521657100,196.828,0
328385685286555100,-2003.883,0
22832974277288601,250.182,0
328382044341807100,205.932,0
428384776729960100,249.369,0
428383401438209100,88.85,0
328382933021849100,231.866,0
428382606491705100,262.546,0
12835796362401601,250.182,0
428384115591473100,-162.84,0
428382598807635100,-197.2,0
428383101485407100,-205.32,0
328379733536558100,86.697,0
328381588809040100,54.567,0
12838272534980200,192.66,0
328384724990938100,263.74,0
428382012020528100,171.869,0
328382174186658100,-205.32,0
428382622031209100,238.96,0
428386997042060100,105.37,0
428382285432447100,-300.24,0
328382177381921100,109.16,0
328382562866230100,-165.2,0
428382509553405100,2153.587,0
328382490191917100,-195.29,0
328382712212170100,-165.2,0
328382330850642100,213.348,0
428382754559851100,236.632,0
428382480958180100,238.618,0
428382654564180100,213.348,0
428382849681665100,105.37,0
